id,director,actors
426903,['Eadweard Muybridge'],[]
406785,['Leo Matsuda'],['Raymond S. Persi']
214938,['Nikolai Volev'],['Todor Kolev']
136058,"['Jim Klein', 'Julia Reichert']",['Oscar Hunter']
229638,['William C. McGann'],['John Litel']
160261,['Raam Shetty'],['Sridevi Kapoor']
198176,['Mervyn LeRoy'],['Alice White']
418693,"['Ricki Stern', 'Anne Sundberg']",['Celeste Corcoran']
394423,['Todd Newman'],['Dave Navarro']
418691,['John William Ross'],['Kennedy Tucker']
217763,['Mervyn LeRoy'],['Alice White']
210653,['Juan Bustillo Oro'],['Arturo de Córdova']
244201,['William Keighley'],['Priscilla Lane']
412213,['Emil Ben-Shimon'],['Yafit Asulin']
406431,['Vlad Yudin'],['Kevin Costner']
389044,['Sólveig Anspach'],['Samir Guesmi']
345727,[],[]
230031,[],[]
362884,['Lynne Stopkewich'],['Ashley Williams']
64191,['Peter Werner'],['Danielle Panabaker']
185644,['Kirby Dick'],[]
200035,['David Petrarca'],['Sigourney Weaver']
53035,['Matthew Galkin'],['Jack Kevorkian']
100829,[],[]
138014,[],[]
33127,['John Holowach'],['John Holowach']
105561,['Brian Malone'],['Alan K. Simpson']
206397,['Rick Ray'],[]
123279,['Paul Miller'],['Kathy Griffin']
65345,['David Lewis'],['Jacob Newton']
275355,['Don Roy King'],['Chad Kimball']
88496,['Bob Fosse'],['Liza Minnelli']
103181,['Lonny Price'],['David Hyde Pierce']
17712,['David Higby'],['Lisa Lampanelli']
34516,[],['Lisa Lampanelli']
26016,['Paul Miller'],['Kathy Griffin']
393731,['Sacha Wolff'],['Toki Pilioko']
362226,['Heber Cannon'],['Rich Froning Jr']
257487,['Jorge Algora'],['Federico Luppi']
403357,['Salvador Calvo'],['Ricardo Gómez']
311324,['Zhang Yimou'],['Matt Damon']
283146,['Nina Paley'],[]
56486,['Ulrich Seidl'],[]
99004,['Ladislao Vajda'],['Rossano Brazzi']
401593,['Jeff Tomsic'],['Big Jay Oakerson']
85944,['Rob Zombie'],['Tom Papa']
347870,['Clay Liford'],['Michael Ian Black']
429126,['Benjamin Dickinson'],['Reggie Watts']
401060,['Chris Sparling'],['James Wolk']
413417,['Caleb Vetter'],['Wesley Elder']
352490,['Simon Aboud'],['Jessica Brown Findlay']
320293,['Jaakko Pakkasvirta'],['Vesa-Matti Loiri']
310307,['John Lee Hancock'],['Michael Keaton']
89463,['Richard Lang'],['Raymond Burr']
136921,['Patrick Jean'],[]
36123,['Howard Hall'],['Jim Carrey']
59046,['Alessandro Piva'],['Sergio Rubini']
409447,"['Alex Rudzinski', 'Kenny Leon']",['Maddie Baillio']
332746,"['David Osit', 'Malika Zouhali-Worrall']",[]
59356,"['Stephen Quay', 'Timothy Quay', 'Keith Griffiths']",[]
59357,"['Stephen Quay', 'Timothy Quay']",[]
301849,['Jens Östberg'],['Sverrir Gudnason']
188521,['Coky Giedroyc'],['David Tennant']
20089,['Akiyuki Shinbo'],['Toshihiko Seki']
380620,['Kiyoshi Kurosawa'],['Hidetoshi Nishijima']
115877,['Eloy de la Iglesia'],['Dyanik Zurakowska']
47121,['Eloy de la Iglesia'],['Simón Andreu']
111708,['Eloy de la Iglesia'],['Emma Penella']
115909,['Eloy de la Iglesia'],['Pedro Mari Sánchez']
98596,['Eloy de la Iglesia'],['José Luis Manzano']
115903,['Eloy de la Iglesia'],['Antonio Flores']
114051,['Eloy de la Iglesia'],['José Luis Manzano']
115894,['Eloy de la Iglesia'],['José Sacristán']
80296,['Eloy de la Iglesia'],['Javier Escrivá']
29338,['Eloy de la Iglesia'],['Carmen Sevilla']
29333,['Eloy de la Iglesia'],['Sue Lyon']
29336,['Eloy de la Iglesia'],['Vicente Parra']
105093,['Eloy de la Iglesia'],['Carmen Sevilla']
356305,['John Hamburg'],['Bryan Cranston']
229065,['Samantha Fuller'],['Samuel Fuller']
249931,['Eché Janga'],[]
49754,['Doug Walker'],['Doug Walker']
75604,['Doug Walker'],['Brad Jones']
137669,['Doug Walker'],['Doug Walker']
411201,['Steven Cantor'],['Sergei Polunin']
422469,['Gabe Turner'],['Usain Bolt']
335797,['Garth Jennings'],['Matthew McConaughey']
413543,['Gauri Shinde'],['Alia Bhatt']
413547,['Sujoy Ghosh'],['Vidya Balan']
44746,['Sheree Folkson'],['Imelda Staunton']
297814,['Jay Chapman'],['Jasper Redd']
1608,['Maria Giese'],['Sean Bean']
203059,['Lance Bangs'],['Scott Adsit']
365544,['Федор Дмитриев'],['Evgeniy Stychkin']
248946,['Matt Piedmont'],['Tobey Maguire']
110549,['Michael Dimich'],['Hannibal Buress']
290911,['Max Färberböck'],['Johanna Bittenbinder']
298522,['Wyatt Cenac'],['Wyatt Cenac']
323690,['Steven Feinartz'],['Matt Braunger']
38610,['John Murlowski'],['Olivier Gruner']
411019,['Raoul Peck'],['Samuel L. Jackson']
225577,['Ron Satlof'],['Raymond Burr']
393003,['Nicholas DiBella'],['Nathalia Ramos']
116445,"[""Robert Vincent O'Neill""]",['Nancy Kwan']
89540,['Salvador Carrasco'],['Damián Delgado']
68636,['Carlos Enrique Taboada'],['Claudia Islas']
207323,['Jørgen Lerdam'],['Martin Buch']
400753,['Antonis Sotiropoulos'],['Yannis Zouganelis']
380013,['Jesse Shapiro'],['Adam Shapiro']
360022,['Casper Andreas'],['Van Hansis']
381935,['Thomas Dekker'],['Rory Culkin']
52415,['Lee Kyoung-mi'],['Gong Hyo-jin']
272414,['Amanda Marsalis'],['Mamie Gummer']
340194,['Stephen Suettinger'],['Bryan Greenberg']
173845,['Gösta Bernhard'],['Dirch Passer']
411632,['Keoni Waxman'],['Steven Seagal']
216550,[],[]
361340,[],[]
296288,['Matheus Souza'],['Leandro Soares']
324263,['Luke Meyer'],[]
160372,['Cheik Doukouré'],[]
42377,"['Omar Al-Qattan', 'Michael Schwarz']",[]
40061,['Georges Lautner'],['Jean-Paul Belmondo']
407204,['Johannes Nyholm'],['Christian Andrén']
326256,['Ravi Kapoor'],['Tiya Sircar']
423377,['Richard Gray'],['Jason Momoa']
377275,['Justine Triet'],['Virginie Efira']
396965,['Anderson Boyd'],['Shane Callahan']
31160,['Rodrigo Blaas'],[]
294608,[],[]
380731,['Bruno Vaussenat'],['Danny Glover']
162139,"['Paul Kenworthy', 'Ralph Wright']",['Walt Disney']
257331,['Lee Han'],['Kim Hee-ae']
334522,['Vincent Pérez'],['Emma Thompson']
406125,['Neal Wu'],['Bo Hong Lin']
391642,['Masato Hijikata'],['Haruka Ayase']
145593,['Joe DeMaio'],['Kyle Kinane']
418990,['Marcus Raboy'],['Kyle Kinane']
320892,['Lance Bangs'],['Kyle Kinane']
40573,['Věra Chytilová'],['Miroslav Donutil']
426958,['Árpád Sopsits'],['Károly Hajduk']
277806,['Asako Hyuga'],['Haruna Kawaguchi']
148864,['Luc Dionne'],['Rachelle Lefevre']
278851,['Jean-Nicolas Orhon'],[]
23207,['Daniel Gordon'],['James Dresnok']
425774,['Matthew Holmes'],['Jack Martin']
408290,"['Tizza Covi', 'Rainer Frimmel']",['Tairo Caroli']
423093,['Roger Gual'],['Paco León']
341443,['Mai Suzuki'],['Mirei Kiritani']
89307,['Christian I. Nyby II'],['Raymond Burr']
324440,['Nikias Chryssos'],['Pit Bukowski']
397981,['Jackson Stewart'],['Graham Skipper']
349028,['Trevor Juras'],['Patrick McFadden']
100272,['Keith Wright'],['Stan Rowe']
326247,"['Aaron Keeling', 'Austin Keeling']",['Emily Goss']
293553,"[""Matt O'Mahoney""]",[]
373841,['Neil Breen'],['Neil Breen']
255746,['Mikkel Serup'],['Anders W. Berthelsen']
416258,[],[]
87759,['Vladimir Basov'],['Valentina Titova']
8209,"['Sven Taddicken', 'Jan-Christoph Glaser', 'Carsten Ludwig', 'Jakob Ziemnicki']",['Ludwig Trepte']
369237,"['Curt Morgan', 'Jon Klaczkiewicz']",['Travis Rice']
225816,['Christian I. Nyby II'],['Raymond Burr']
24681,['Jann Turner'],['Mbulelo Grootboom']
397552,['Oleg Assadulin'],['Pavel Chinaryov']
391039,['Saeed Roustayi'],['پیمان معادی']
301339,['James Steven Sadwith'],['Alex Wolff']
42494,['Jim McBride'],['Steve Curry']
319851,['Jim McBride'],[]
125949,['Jim McBride'],['Jim McBride']
392011,['Ceyda Torun'],['Bülent Üstün']
356156,['Hayato Kawai'],['Ryohei Suzuki']
374460,['Richard Mears'],['Martin Freeman']
363790,['Huh Jong-ho'],['Kim Go-eun']
391004,['Chihiro Ikeda'],['Jun Shison']
259468,['Krzysztof Zanussi'],['Maja Komorowska']
53693,['Sven Methling'],['Laus Høybye']
30124,['Stewart Wade'],['Najarra Townsend']
227668,['Ron Satlof'],['Raymond Burr']
416251,['Paul A. Kaufman'],['Alicia Witt']
430250,['Kirk Sullivan'],['Diego Boneta']
92168,['Wilfred Jackson'],['Florence Gill']
51281,['Garri Bardin'],['Armen Dzhigarkhanyan']
77261,"['Demi Moore', 'Jennifer Aniston', 'Patty Jenkins', 'Penelope Spheeris', 'Alicia Keys']",['Patricia Clarkson']
365753,[],['Krista Allen']
194310,['Tod Browning'],['Lew Ayres']
99319,['Frank Tuttle'],['Genevieve Tobin']
416256,['Jeff Prugh'],['Meegan Warner']
418585,['Jesse Holland'],['Michael Jai White']
86979,['Alastair Reid'],['Patricia Neal']
292538,[],[]
229087,['Christian I. Nyby II'],['Raymond Burr']
286369,['Udayan Prasad'],['Iain Glen']
397717,['Vikram Gandhi'],['Devon Terrell']
297865,['Paco del Toro'],['Karla Álvarez']
305019,['Michael Lucas'],[]
294463,['Julien Neel'],['Ludivine Sagnier']
186019,['William K.L. Dickson '],['Eugen Sandow']
206725,['Juan de Orduña'],['Alfredo Mayo']
323396,['Alexis Alexiou'],['Adam Bousdoukos']
400547,['Matt Kugelman'],['Roy Haylock']
254166,['Yannis Economides'],['Vangelis Mourikis']
299909,['Jason Baffa'],[]
142293,[],['Jordy Smith']
11346,['Carsten Fiebeler'],['Tobias Schenke']
18141,['Jan Svěrák'],['Jan Tříska']
385933,['Rick Harper'],['Juliette Danielle']
121856,['Justin Kurzel'],['Michael Fassbender']
266500,['Jean-François Pouliot'],['Vinay Virmani']
308919,['Colin Theys'],['Molly Ringwald']
381707,['Miguel Ángel Lamata'],['Eduardo Noriega']
379441,['David Hunt'],['Christopher Severio']
381289,['Lasse Hallström'],['Dennis Quaid']
247446,['Karel Kachyňa'],['Zdeněk Lstibůrek']
266558,['Giorgos Zois'],['Iris Ponkina']
334890,['Paloma Lommel'],['Kim Evans']
37376,['Jim Henson'],['Richard Schaal']
393521,['Asaph Polonsky'],['Shai Avivi']
360814,['Nitesh Tiwari'],['Aamir Khan']
261439,['Philip Saville'],['Christopher Plummer']
229081,['Christian I. Nyby II'],['Raymond Burr']
65871,['Rhys Davies'],['Ruth King']
32594,[],['Stela Furcovici']
229878,['Dongseok Kuk'],['Son Ye-jin']
423733,['Drew Casson'],['Bethan Mary Leadley']
293487,['Lasse Keso'],['Jukka Tolonen']
229097,['Christian I. Nyby II'],['Raymond Burr']
28275,['Bert Ring'],['Jason Alexander']
63163,"['Yuriy Kara', 'Felix Kroll']",['Anastasiya Vertinskaya']
315112,['Florian Gottschick'],['Benno Fürmann']
430514,['Dante Desarthe'],['Denis Podalydès']
382127,['Julian Rosefeldt'],['Cate Blanchett']
94105,['Ron Satloff'],['Raymond Burr']
128110,['Kieron J. Walsh'],['Nichola Burley']
324251,['Van Neistat'],['Hailey Gates']
362216,"['Josephine Decker', 'Lily Baldwin', 'Daniel Patrick Carbone', 'Lauren Wolkstein', 'Frances Bodomo']",[]
229094,['Christian I. Nyby II'],['Raymond Burr']
279608,['Takashi Ito'],[]
369594,['Mikhaël Hers'],['Anders Danielsen Lie']
162934,['Paul Annett'],['Justin Gocke']
109912,['Donald Shebib'],['Charlton Heston']
54050,['Jean Yarbrough'],['Walter Brennan']
369875,['R. Michael Givens'],"[""Olivia d'Abo""]"
170078,[],[]
318794,[],[]
166452,['Renzo Martinelli'],['F. Murray Abraham']
229088,['Christian I. Nyby II'],['Raymond Burr']
350594,['Idrees Khan'],[]
70366,['Abrar Alvi'],['Guru Dutt']
46629,['Serdar Akar'],[]
20679,['Rocco Urbisci'],['George Carlin']
412467,['Claudio Fäh'],['Sean Patrick Flanery']
382906,['Pepa San Martín'],['Julia Lübbert']
167449,['Andrew Lau'],['Li Yu-Chun']
347702,['Michelle Boyaner'],['Jane Anderson']
287790,['Francis D. Lyon'],['John Payne']
326253,['Kadir Balci'],['Dries de Sutter']
49577,['Boris Khlebnikov'],['Aleksandr Yatsenko']
195590,['Eran Creevy'],['Nicholas Hoult']
338679,['Karen Collins'],[]
394176,"['Nathan Holt', 'Shawn Kornhauser']",['Shahar Shenhar']
403052,"['Bruno Chauffard', 'Glenn McCoy']",['Pierre Coffin']
201633,['Peter Tscherkassky'],[]
122134,['Louis Lumière'],['Auguste Lumière']
190553,['Alexandre Promio'],[]
129865,['Louis Lumière'],['Auguste Lumière']
189820,"['William Heise', 'James H. White']",[]
189807,['James H. White'],[]
147397,['James H. White'],['Thomas A. Edison']
159898,"['William Heise', 'William K.L. Dickson ']",['Henry Welton']
144410,"['William Heise', 'William K.L. Dickson ']",['Annabelle Moore']
127224,"['William K.L. Dickson ', 'William Heise']",[]
126413,['William K.L. Dickson '],[]
159910,"['William K.L. Dickson ', 'William Heise']",['Hadji Cheriff']
144393,"['William K.L. Dickson ', 'William Heise']",['Annie Oakley']
143801,['George Albert Smith'],[]
163053,['James H. White'],[]
190605,['Edwin S. Porter'],[]
190582,['James H. White'],['Benjamin F. Hardesty']
193793,[],[]
139589,['James Williamson'],[]
130450,['D.W. Griffith'],['George Nichols']
81440,['Arlene Sanford'],['Bridgit Mendler']
87852,['Wayne Berwick'],['Jackie Vernon']
415396,['Nely Reguera'],['Bárbara Lennie']
390547,['Marc Crehuet'],['Alain Hernández']
388399,['Peter Berg'],['Mark Wahlberg']
334524,['Stephen Gaghan'],['Matthew McConaughey']
59935,['Arash T. Riahi'],['Navíd Akhavan']
48918,['Jacques Dorfmann'],['Lou Diamond Phillips']
264746,['Jung-hoon Kim'],['Byun Yo-han']
352342,"['Jacques Perrin', 'Jacques Cluzaud']",[]
92931,['Christian I. Nyby II'],['Raymond Burr']
167190,['PES'],[]
432132,['Jon Jarocki'],['Jon Jarocki']
271717,['Alain Margot'],[]
411873,['Jeff Baena'],['Alison Brie']
400329,['Nirpal Bhogal'],['Antonia Thomas']
153609,['Bob Kline'],['Tate Donovan']
430973,['Marlon Rivera'],['Eugene Domingo']
430977,['Erik Matti'],['Rhed Bustamante']
421060,['Jason Paul Laxamana'],['Angel Locsin']
49082,['Brett Thompson'],['Omri Katz']
56828,['Genndy Tartakovsky'],[]
48567,['Ezekiel Norton'],['Garry Chalk']
230029,['Park Joong-hoon'],['Uhm Tae-woong']
65207,['Cheng Kang'],['Elliot Ngok']
300544,['Aki Kaurismäki'],['Nicky Tesco']
89433,['Benny Chan'],['Lau Ching-Wan']
55157,['Jeffrey Lau'],['Leslie Cheung']
307256,['Chris Howe'],['Jon Richardson']
168693,['Andrea Arnold'],['Stephen McGann']
231218,['Andrea Arnold'],['Joanne Hill']
44472,['Andrea Arnold'],['Natalie Press']
369299,['Gustavo Loza'],['Karla Souza']
96906,['Ron Satlof'],['Raymond Burr']
46522,['Steve Barkett'],['Steve Barkett']
125077,['Jim Wynorski'],['Lesley-Anne Down']
342473,"['Eric Summer', 'Éric Warin']",['Elle Fanning']
356461,['Giorgia Cecere '],['Isabella Ragonese']
392832,['Luca Lucini'],['Margherita Buy']
369059,"['Edmund Entin', 'Gary Entin']",['Melanie Liburd']
26630,['Simon Pearce'],['Wayne Virgo']
161246,['Julián Hernández'],['Jorge Becerra']
345922,['Richie Keen'],['Charlie Day']
262841,['Chris Wedge'],['Lucas Till']
324542,['Baran bo Odar'],['Jamie Foxx']
340837,['Gore Verbinski'],['Dane DeHaan']
211088,['Leanne Pooley'],['Chad Moffitt']
370964,['Indar Dzhendubaev'],['Maria Poezhaeva']
85758,['Christian I. Nyby II'],['Raymond Burr']
84705,['Pang Ho-cheung'],['Gillian Chung']
372490,['Michel Poulette'],['Devin Kelley']
403570,['Kriv Stenders'],['Jason Isaacs']
431742,['Jamie Magnus Stone'],['Ellise Chappell']
424014,['Enrico Lando'],['Herbert Ballerina']
356324,['Laura Israel'],['June Leaf']
124101,['Mark Rappaport'],['Eric Farr']
210079,['Lorenzo Bianchini'],['Renzo Gariup']
226050,['Christian I. Nyby II'],['Raymond Burr']
46121,['Norma Bailey'],['Tom Cavanagh']
228257,['Christian I. Nyby II'],['Raymond Burr']
95400,['Christian I. Nyby II'],['Raymond Burr']
152618,['Mark Borchetta'],['Shelley Michelle']
389630,['Katie Holmes'],['Stefania LaVie Owen']
18223,['Jason Hreno'],['Miriam McDonald']
268771,['Michael Kantor'],['Liev Schreiber']
394689,['Riki Lindhome'],['Riki Lindhome']
340481,"['Luc Dardenne', 'Jean-Pierre Dardenne']",['Adèle Haenel']
382501,['Tran Anh Hung'],['Audrey Tautou']
173189,['Jay Chapman'],['Brian Posehn']
134680,['Manny Rodriguez'],['Billy Gardell']
375872,['Jesús García'],['Miki Esparbé']
404791,"['Felix Herngren', 'Måns Herngren']",['Robert Gustafsson']
369698,['Andrey Kravchuk'],['Anton Adasinsky']
362058,['Aleksey Tsitsilin'],['Natalya Bystrova']
205236,"['Mariano Ozores', 'José Luis Sáenz de Heredia']",['Juanjo Menéndez']
335450,['Joseph Henabery'],"[""Roscoe 'Fatty' Arbuckle""]"
169840,['Landon Van Soest'],[]
50737,['Yavuz Turgul'],['Şener Şen']
31401,['Nesli Çölgeçen'],['Şener Şen']
16122,['Donald Crombie'],['Peter Phelps']
377691,['Charlotte Sieling'],['Jakob Oftebro']
241140,['Michaela Kezele'],['Zrinka Cvitešić']
394759,"['Maxim Volkov', 'Andrey Galat']",['Elizaveta Boyarskaya']
12911,['Jacques Dorfmann'],['Christopher Lambert']
411656,['Paula van der Oest'],['Pierre Bokma']
404378,['Roger Spottiswoode'],['Luke Treadaway']
67343,['Ricky Lau'],['Lam Ching-Ying']
31390,['Jean-Claude La Marre'],['David Carradine']
47971,['D.J. Caruso'],['Vin Diesel']
292280,['Stacy Title'],['Douglas Smith']
418688,"['Mari-Lynn C. Evans', 'Jordan Freeman']",[]
395982,['Alice Lowe'],['Alice Lowe']
324849,['Chris McKay'],['Will Arnett']
58820,['Louise Osmond'],['Andreas Abegglen']
266882,['Billy Senese'],['Jeremy Childs']
126143,"['Douglas Blush', 'Lisa J. Klein']",[]
332288,[],[]
76420,['Lauren Montgomery'],['Eliza Dushku']
269246,"['Bruce Timm', 'Darwyn Cooke']",['Will Friedle']
264170,['Bruce Timm'],['Kevin Conroy']
256421,"['Zack Snyder', 'Bruce Timm']",[]
327083,['Joel Gallen'],['Eva Herzigová']
148039,[],[]
16487,"['Trey Parker', 'Matt Stone']",['Trey Parker']
16486,"['Trey Parker', 'Matt Stone']",['Trey Parker']
26461,['Mike Clattenburg'],['John Paul Tremblay']
38878,['Tom McLoughlin'],['Marcia Gay Harden']
43641,['Joaquim Dos Santos'],['George Newbern']
365037,"['Robb Wells', 'John Paul Tremblay', 'Mike Smith']",['John Paul Tremblay']
274326,[],['John Paul Tremblay']
335791,['Jon Cassar'],['Morris Chestnut']
72955,['Juliusz Machulski'],['Jerzy Stuhr']
417427,['Oksana Karas'],['Semyon Treskunov']
53217,['Chuck Jones'],['Mel Blanc']
377263,['François Ozon'],['Paula Beer']
352960,['Harrison Atkins'],['Joe Swanberg']
429801,['Manny Rodriguez'],['Gabriel Iglesias']
359093,"['Adam Carolla', 'Nate Adams']",['Mario Andretti']
19010,['Pat Williams'],['Lorenzo Lamas']
382598,['Nicolas Benamou'],['José Garcia']
359660,['David Prior'],[]
106876,['Ian Merrick'],['Donald Sumpter']
400749,['Willis Robards'],['Dorothy Davenport']
413837,['Stephan Streker'],['Lina El Arabi']
417056,['Miles Doleac'],['William Sadler']
395278,"['Nathan Drillot', 'Jeff Petry']",['Robert Gagno']
384727,['Frédéric Beigbeder'],['Gaspard Proust']
85755,['Christian I. Nyby II'],['Raymond Burr']
363689,['Sheldon Wilson'],['Jodelle Ferland']
380771,['Anthony Friedman'],['Paul Scofield']
148031,['Ján Kadár'],['Muhammad Ali']
411088,['Oriol Paulo'],['Mario Casas']
240634,"['Al Campbell', 'Marcus Daborn', 'Graham Proud']",['Al Alcorn']
97073,['Christian I. Nyby II'],['Raymond Burr']
383785,['Stanley Tong'],['Jackie Chan']
392271,['Vishal Bhardwaj'],['Saif Ali Khan']
401544,['G.J. Echternkamp'],['Manu Bennett']
367613,['Inés París'],['Belén Rueda']
328796,['Ian Olds'],['Dominic Rains']
374205,['Hiroaki Miyamoto'],['Kazuya Nakai']
109213,['Nico Mastorakis'],['Daniel Hirsch']
423122,['Marcus Raboy'],['Dana Carvey']
398738,"['Alexis Bloom', 'Fisher Stevens']",['Carrie Fisher']
256569,['Adam Smith'],['Michael Fassbender']
382220,['Cho Ui-Seok'],['Lee Byung-hun']
433034,['Kandice King'],[]
381008,"['Lisa Robinson', 'Annie J. Howell']",['Betsy Brandt']
195763,['Jack Neo'],['Jack Neo']
416211,['Orlando von Einsiedel'],[]
184958,"['B. Reeves Eason', 'Armand Schaefer']",['Tom Mix']
401461,['B. Reeves Eason'],['Tom Tyler']
98377,['Cirio H. Santiago'],['Catya Sassoon']
91339,['Cirio H. Santiago'],['David Carradine']
222339,['Cirio H. Santiago'],['David Carradine']
57518,['Jay Karas'],['Eddie Griffin']
107420,['Cirio H. Santiago'],['Rebecca Holden']
66659,['Cirio H. Santiago'],['Robert Patrick']
107412,['Cirio H. Santiago'],['Cec Verrell']
107319,['Cirio H. Santiago'],['Gary Watkins']
107605,['Cirio H. Santiago'],['Matt Mullins']
412309,['Cal Saville'],[]
412590,['Daniel Kontur'],['Jonathan Kydd']
270529,['Jay Chapman'],['Randy Sklar']
334679,['Patrick Creadon'],[]
108177,['Jay Karas'],['Demetri Martin']
45782,['Keith Truesdell'],['Jeff Foxworthy']
102053,['Ryan Polito'],['Bill Engvall']
38323,['Elisabeta Bostan'],['Mikhail Boyarskiy']
289171,"['Alexandre Castagnetti', 'Julien Simonet']",['Christian Clavier']
17417,['Roger Delattre'],['Jean-Marie Bigard']
412205,['Avi Nesher'],['Nelly Tagar']
271120,['Tan Pin Pin'],['Melvyn Cedello']
429238,['Emily Hagins'],['Alex Saxon']
409502,['Brian Baugh'],['Masey McLain']
426808,['Tosca Musk'],['Emma Rigby']
345925,['Steven Shainberg'],['Noomi Rapace']
394034,['Vivek Agnihotri'],['Anupam Kher']
408159,['Peter Foott'],['Alex Murphy']
381021,['Garrett Zevgetis'],[]
256756,['Pau Teixidor'],['Oona Chaplin']
396392,['Gary Yates'],['Danica McKellar']
393658,['David Winning'],['Fiona Gubelmann']
411081,['Lynne Stopkewich'],['Rachael Leigh Cook']
369054,['Sam Irvin'],['Nikki DeLoach']
254299,['Carsten Fiebeler'],['Ulrike Krumbiegel']
82716,['Zdeněk Troška'],['Andrea Černá']
4652,['Siegfried Hartmann'],['Kaspar Eichel']
80544,['Craig Clyde'],['Kristy Swanson']
360365,['Juan Pablo Buscarini'],['Martina Stoessel']
245792,['Alex Wright'],['Haylie Duff']
85628,['Antonín Moskalyk'],['Libuše Šafránková']
208436,['Martin Hollý'],['Libuše Šafránková']
50454,['Brian Brough'],['K.C. Clyde']
7088,['Neill Fearnley'],['Patrick J. Adams']
407335,['Vic Sarin'],['Julianna Guill']
211387,"[""Louis D'Esposito""]",['Hayley Atwell']
412511,['David Jackson'],['Anna Hutchison']
369057,['Fred Olen Ray'],['Viva Bianca']
400045,['Nadia Tass'],['Maggie Elizabeth Jones']
60821,['Craig Pryce'],['Catherine Bell']
61005,['Craig Pryce'],['Catherine Bell']
424822,['Steven R. Monroe'],['Casey Jon Deidrick']
76535,['Leythum'],['Clark Gregg']
427045,['David Winning'],['Daniel Lissing']
420967,['Jake Helgren'],['Tammin Sursok']
421623,['Michael Lembeck'],['Amy Acker']
410315,['David Winning'],['Jaime King']
382207,['W.D. Hogan'],['Madison Pettis']
421626,['Marita Grabiak'],['Erin Cahill']
89269,['Bradford May'],['Andrea Bowen']
24068,['John Fawcett'],['Elisha Cuthbert']
396616,['Erik Poppe'],['Jesper Christensen']
14564,['F. Javier Gutiérrez'],['Matilda Anna Ingrid Lutz']
367206,['Derek Yee Tung-Sing'],['Lin Gengxin']
28670,['Quentin Lawrence'],['Jack Hedley']
242049,['Eric Green'],[]
48346,"['John Weldon', 'Eunice Macaulay']",[]
61341,"[""Billy O'Brien""]",['Joe Flanigan']
72268,['Ulf Malmros'],['Ariel Petsonk']
158273,['Teddy Mattera'],['Mpho Lovinga']
270047,['Harald Hamrell'],['Peter Haber']
69990,['Terry Marcel'],['Emma Samms']
180514,['Jarl Kulle'],['Allan Edwall']
229373,['Richard Hobert'],['Camilla Lundén']
228987,['Colin Nutley'],['Pernilla August']
362584,"['Akiyuki Shinbo', 'Tatsuya Oishi']",['Hiroshi Kamiya']
116988,['Arturo Ripstein'],['Pedro Armendáriz Jr.']
42467,['István Szabó'],[]
82088,['Aleksandr Dovzhenko'],['Nikolai Nademsky']
226236,['Christian I. Nyby II'],['Raymond Burr']
267466,['Kim Tae-gyun'],['Jang Hyuk']
91618,['Stephanie Rothman'],['Don Marshall']
96001,"['Marco Dutra', 'Juliana Rojas']",['Helena Albergaria']
85753,['Christian I. Nyby II'],['Raymond Burr']
55253,['João Falcão'],['Gustavo Falcão']
294098,['Will Koopman'],['Linda de Mol']
63996,['Will Koopman'],['Linda de Mol']
393519,['Julia Ducournau'],['Garance Marillier']
83754,['Kim Byung-gon'],['Kim Ha-neul']
433244,['Alistair Legrand'],['Vinessa Shaw']
160165,['Małgorzata Szumowska'],['Andrzej Chyra']
381075,['John Carchietta'],['Nichole Bloom']
92940,['Christian I. Nyby II'],['Paul Sorvino']
96035,['James Williamson'],['Sam Dalton']
257258,['Jeffrey D. Brown'],['Gillian Anderson']
236696,['Chuck Jones'],['Robert C. Bruce']
236655,['Friz Freleng'],['Mel Blanc']
24439,['Michael Blieden'],['Joe Rogan']
424661,['Joe Menendez'],['Isabela Moner']
83271,"['Karra Elejalde', 'Fernando Guillén Cuervo']",['Karra Elejalde']
378485,['Emiliano Rocha Minter'],['Noe Hernandez']
264418,['Roberto Sneider'],['Gael García Bernal']
163839,"['Basil Dearden', 'Will Hay']",['Will Hay']
226675,['Max Tash'],['Hal Holbrook']
226679,['Vincent McEveety'],['Hal Holbrook']
64397,['Jorge Furtado'],['Fernanda Torres']
287499,"['Shonali Bose', 'Nilesh Maniyar']",['Kalki Koechlin']
350779,['Chiva Rodriguez'],['Roman Leonardo Rodriguez']
20837,['Troy Miller'],['Jim Gaffigan']
432959,['Jeannie Gaffigan'],['Jim Gaffigan']
264164,"['Dan Sickles', 'Antonio Santini']",['Samantha Close']
333847,[],['Isabella Rossellini']
382125,['Rune Denstad Langlo'],['Henriette Steenstrup']
35992,['Earl Bellamy'],['Fred Gwynne']
332665,['Zachary Treitz'],['Timothy Morton']
428645,['Bruno Garotti'],['Michel Joelsas']
409082,['Mikhail Shvejtser'],['Vladimir Basov']
380622,['Alain Guiraudie'],['Damien Bonnard']
358901,['Mir-Jean Bou Chaaya'],['Alain Saadeh']
362202,['Aram Rappaport'],['Frank Grillo']
362180,['Thierry Poiraud'],['Fergus Riordan']
362585,"['Tatsuya Oishi', 'Akiyuki Shinbo']",['Hiroshi Kamiya']
150140,['Glenn Jordan'],['James Garner']
227932,['César Rodrigues'],['Paulo Gustavo']
377847,['Max Zähle'],['Lucas Gregorowicz']
335897,['Andy Bausch'],['Véronique Fauconnet']
