adult,belongs_to_collection,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,director,actors
False,False,70000000,"Action,Adventure",188207,tt1043726,en,The Legend of Hercules,6.599539,"[{'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-10,61279452.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Legend of Hercules,4.4,542.0,['Renny Harlin'],"['Kellan Lutz', 'Liam McIntyre', 'Gaia Weiss']"
False,True,50000000,"Comedy,Adventure,Crime,Family",145220,tt2281587,en,Muppets Most Wanted,7.244956,"[{'name': 'Buena Vista', 'id': 32}, {'name': 'Disney', 'id': 6421}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-20,80383290.0,112.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Muppets Most Wanted,6.2,318.0,['James Bobin'],"['Ricky Gervais', 'Ty Burrell', 'Tina Fey']"
False,False,25500000,"Thriller,Crime,Drama",190955,tt1747958,en,Blood Ties,14.934555,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'LGM Productions', 'id': 2490}, {'name': 'Les Productions du Trésor', 'id': 2612}, {'name': 'Mars Distribution', 'id': 2908}, {'name': 'Canal+', 'id': 5358}, {'name': 'France Télévision', 'id': 7454}, {'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'Ciné+', 'id': 10611}, {'name': 'M6', 'id': 11261}, {'name': 'France 3 Cinema', 'id': 16804}, {'name': 'Caneo Films', 'id': 19690}, {'name': 'Grisbi Productions', 'id': 32242}, {'name': 'France 4', 'id': 33928}, {'name': 'W9', 'id': 34774}, {'name': 'Chi-Fou-Mi Productions', 'id': 34780}, {'name': 'Treasure Company', 'id': 34782}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-22,2415472.0,128.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Blood Ties,6.0,175.0,['Guillaume Canet'],"['Clive Owen', 'Billy Crudup', 'Marion Cotillard']"
False,False,1500000,"Comedy,Drama",138222,tt1885300,en,Best Man Down,5.875708,"[{'name': 'KODA Entertainment', 'id': 16947}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-20,1938.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Best Man Down,6.1,65.0,['Ted Koland'],"['Justin Long', 'Jess Weixler', 'Tyler Labine']"
False,False,200000,Horror,193612,tt2235779,en,The Quiet Ones,6.322844,"[{'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Travelling Picture Show Company', 'id': 20791}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-01,17834867.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Quiet Ones,5.1,253.0,['John Pogue'],"['Jared Harris', 'Sam Claflin', 'Olivia Cooke']"
False,False,25000000,Drama,200505,tt2223990,en,Draft Day,5.596449,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Lionsgate', 'id': 1632}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-11,28831145.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Draft Day,6.5,309.0,['Ivan Reitman'],"['Kevin Costner', 'Jennifer Garner', 'Tom Welling']"
False,True,4500000,"Action,Crime,Thriller",180299,tt2265171,id,The Raid 2: Berandal,8.434884,"[{'name': 'Pt. Merantau Films', 'id': 12141}, {'name': 'XYZ Films', 'id': 12142}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2014-03-27,2627209.0,150.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",The Raid 2,7.6,832.0,['Gareth Evans'],"['Iko Uwais', 'Arifin Putra', 'Oka Antara']"
False,True,200000000,"Action,Adventure,Fantasy",102382,tt1872181,en,The Amazing Spider-Man 2,26.23687,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Avi Arad Productions', 'id': 31828}, {'name': 'Matt Tolmach Productions', 'id': 53462}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,705717432.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Amazing Spider-Man 2,6.5,4274.0,['Marc Webb'],"['Andrew Garfield', 'Emma Stone', 'Jamie Foxx']"
False,False,5000000,Horror,157547,tt2388715,en,Oculus,8.698042999999998,"[{'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'WWE Studios', 'id': 10339}, {'name': 'MICA Entertainment', 'id': 24510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-08,44030246.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Oculus,6.3,1079.0,['Mike Flanagan'],"['Karen Gillan', 'Brenton Thwaites', 'Katee Sackhoff']"
False,True,17000000,Drama,249660,tt2528814,en,God's Not Dead,6.097499,"[{'name': 'Pure Flix Entertainment', 'id': 6427}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-21,29789000.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",God's Not Dead,5.9,242.0,['Harold Cronk'],"['Kevin Sorbo', 'Shane Harper', 'David A.R. White']"
False,False,33000000,"Fantasy,Romance",197796,tt2316801,fr,La Belle et la Bête,19.628834,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Eskwad', 'id': 616}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'TMC', 'id': 5076}, {'name': 'Pathé', 'id': 7981}, {'name': '120 Films', 'id': 19233}, {'name': 'TF1', 'id': 22123}, {'name': 'Ciné+', 'id': 23616}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-02-12,49100000.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Beauty and the Beast,5.8,669.0,['Christophe Gans'],"['Vincent Cassel', 'Léa Seydoux', 'André Dussollier']"
False,True,103000000,"Animation,Adventure,Comedy,Family",172385,tt2357291,en,Rio 2,8.18534,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-19,500188435.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Rio 2,6.3,997.0,['Carlos Saldanha'],"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann']"
False,False,100000000,"Thriller,Science Fiction,Drama,Mystery",157353,tt2209764,en,Transcendence,9.730176,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Syncopy', 'id': 9996}, {'name': 'DMG Entertainment', 'id': 10289}, {'name': 'Straight Up Films', 'id': 13403}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,103039258.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Transcendence,5.9,2339.0,['Wally Pfister'],"['Johnny Depp', 'Paul Bettany', 'Rebecca Hall']"
False,False,12000000,Drama,236751,tt1929263,en,Heaven is for Real,7.8837100000000015,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Roth Films', 'id': 16314}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,101332962.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Heaven is for Real,6.1,234.0,['Randall Wallace'],"['Greg Kinnear', 'Kelly Reilly', 'Connor Corum']"
False,False,40000000,"Comedy,Romance",193610,tt2203939,en,The Other Woman,9.389354,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'LBI Productions', 'id': 75017}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,196781193.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Other Woman,6.2,1467.0,['Nick Cassavetes'],"['Cameron Diaz', 'Leslie Mann', 'Kate Upton']"
False,False,28000000,"Action,Crime,Drama",254473,tt1430612,en,Brick Mansions,7.482958999999999,"[{'name': 'Canal+', 'id': 5358}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 23616}, {'name': 'D8', 'id': 32999}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-04-22,68896829.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Brick Mansions,5.7,628.0,['Camille Delamarre'],"['Paul Walker', 'David Belle', 'RZA']"
False,False,2000000,"Drama,Thriller",210479,tt2692904,en,Locke,12.792394,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Shoebox Films', 'id': 28473}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-10,4635300.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Locke,6.9,780.0,['Steven Knight'],"['Tom Hardy', 'Ruth Wilson', 'Andrew Scott']"
False,False,130000000,"Action,Adventure,History,Romance,Drama",76649,tt1921064,en,Pompeii,12.204174,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Don Carmody Productions', 'id': 4253}, {'name': 'FilmDistrict', 'id': 7263}, {'name': 'Constantin Film International', 'id': 12162}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-18,117831631.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Pompeii,5.2,1294.0,['Paul W.S. Anderson'],"['Kit Harington', 'Carrie-Anne Moss', 'Emily Browning']"
False,True,18000000,Comedy,195589,tt2004420,en,Neighbors,11.90575,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Point Grey Pictures', 'id': 16615}, {'name': 'Good Universe', 'id': 17393}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-08,268157400.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Neighbors,6.2,2773.0,['Nicholas Stoller'],"['Seth Rogen', 'Zac Efron', 'Rose Byrne']"
False,False,750000,"Thriller,Horror,Science Fiction",49158,tt0076809,en,Tentacoli,0.950176,"[{'name': 'American International Pictures (AIP)', 'id': 9266}, {'name': 'Samuel Z. Arkoff', 'id': 47821}, {'name': 'Esse Ci Cinematografica', 'id': 47822}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-02-25,3000000.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Tentacles,3.8,17.0,['Ovidio G. Assonitis'],"['John Huston', 'Shelley Winters', 'Bo Hopkins']"
False,False,10900000,Drama,205601,tt2404181,en,Belle,13.454169,"[{'name': 'Isle of Man Film', 'id': 2268}, {'name': 'DJ Films', 'id': 5654}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Pinewood Studios', 'id': 19404}, {'name': 'Metrol Technology', 'id': 25954}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-09-08,16505460.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Belle,7.2,230.0,['Amma Asante'],"['Gugu Mbatha-Raw', 'Tom Wilkinson', 'Miranda Richardson']"
False,False,16000000,"Drama,Romance",152599,tt1951181,en,The Immigrant,6.9859149999999985,"[{'name': 'Kingsgate Films', 'id': 770}, {'name': 'Worldview Entertainment', 'id': 9015}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-03,5867686.0,117.0,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",The Immigrant,6.2,256.0,['James Gray'],"['Marion Cotillard', 'Jeremy Renner', 'Joaquin Phoenix']"
False,False,1400000,"Action,Drama",19703,tt1280558,hi,अ वेडनसडे,3.143929,"[{'name': 'UTV Motion Pictures', 'id': 2320}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-09-05,3500000.0,103.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",A Wednesday!,7.0,61.0,['Neeraj Pandey'],"['Anupam Kher', 'Naseeruddin Shah', 'Jimmy Shergill']"
False,False,5000000,Comedy,252680,tt3014666,en,Moms' Night Out,6.1273019999999985,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Pure Flix Entertainment', 'id': 6427}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'FourBoys Entertainment', 'id': 80078}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-25,10429707.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Moms' Night Out,5.5,122.0,"['Jon Erwin', 'Andrew Erwin']","['Sarah Drew', 'Sean Astin', 'Patricia Heaton']"
False,False,40000000,"Action,Science Fiction",240832,tt2872732,en,Lucy,36.447603,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 23616}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-07-14,126546825.0,89.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Lucy,6.3,6048.0,['Luc Besson'],"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik']"
False,True,250000000,"Action,Adventure,Fantasy,Science Fiction",127585,tt1877832,en,X-Men: Days of Future Past,26.058586,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Marvel Entertainment', 'id': 7505}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Down Productions', 'id': 37336}, {'name': 'Revolution Sun Studios', 'id': 76043}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-15,747862775.0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}]",X-Men: Days of Future Past,7.5,6155.0,['Bryan Singer'],"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender']"
False,False,160000000,"Action,Science Fiction,Thriller",124905,tt0831387,en,Godzilla,14.019239,"[{'name': 'Toho Company', 'id': 882}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Disruption Entertainment', 'id': 10256}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-14,529076069.0,123.0,"[{'iso_639_1': 'jv', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Godzilla,6.1,3232.0,['Gareth Edwards'],"['Aaron Taylor-Johnson', 'Ken Watanabe', 'Elizabeth Olsen']"
False,False,15000000,Comedy,187596,tt2463288,en,Walk of Shame,7.844705,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'FilmDistrict', 'id': 7263}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-02,59209.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Walk of Shame,5.8,561.0,['Steven Brill'],"['Elizabeth Banks', 'James Marsden', 'Gillian Jacobs']"
False,False,70000000,"Animation,Music,Family",59981,tt0884726,en,Legends of Oz: Dorothy's Return,6.660309,"[{'name': 'Prana Animation Studios', 'id': 22135}, {'name': 'Summertime Entertainment', 'id': 48471}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-13,18662027.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Legends of Oz: Dorothy's Return,5.8,45.0,['Dan St. Pierre'],"['Lea Michele', 'Dan Aykroyd', 'Patrick Stewart']"
False,False,11000000,Comedy,212778,tt2883512,en,Chef,8.720309,"[{'name': 'Prescience', 'id': 6901}, {'name': 'Fairview Entertainment', 'id': 7297}, {'name': 'Altus Media', 'id': 86708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-08,45967935.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Chef,7.2,1203.0,['Jon Favreau'],"['Jon Favreau', 'Sofía Vergara', 'Emjay Anthony']"
False,False,318000,"Horror,Thriller",210947,tt2309961,en,Afflicted,8.932319999999997,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Panorama Films', 'id': 5561}, {'name': 'Automatik Entertainment', 'id': 7625}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-04-04,121179.0,85.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Afflicted,6.4,210.0,"['Derek Lee', 'Clif Prowse']","['Baya Rehaz', 'Derek Lee', 'Clif Prowse']"
False,False,40000000,Comedy,232672,tt1086772,en,Blended,10.395472,"[{'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Karz Entertainment', 'id': 4194}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Gulfstream Pictures', 'id': 20788}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-21,123494610.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Blended,6.6,1028.0,['Frank Coraci'],"['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey']"
False,False,8000000,"Comedy,Music,Romance,Drama",198277,tt1980929,en,Begin Again,10.289628,"[{'name': 'Likely Story', 'id': 1785}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Sycamore Pictures', 'id': 14319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-07,63464861.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Begin Again,7.3,1285.0,['John Carney'],"['Mark Ruffalo', 'Keira Knightley', 'Adam Levine']"
False,False,180000000,"Fantasy,Adventure,Action,Family,Romance",102651,tt1587310,en,Maleficent,19.467404,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}, {'name': 'Roth Films', 'id': 16314}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-28,758539785.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Maleficent,7.0,4607.0,['Robert Stromberg'],"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley']"
False,False,178000000,"Action,Science Fiction",137113,tt1631867,en,Edge of Tomorrow,31.982986,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Viz Media', 'id': 6687}, {'name': 'Province of British Columbia Production Services Tax Credit', 'id': 12200}, {'name': '3 Arts Entertainment', 'id': 36390}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-27,370541256.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Edge of Tomorrow,7.6,4979.0,['Doug Liman'],"['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson']"
False,True,150000000,"Action,Adventure,Thriller",177677,tt2381249,en,Mission: Impossible - Rogue Nation,17.836882,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'China Movie Channel', 'id': 11413}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Alibaba Pictures Group', 'id': 69484}, {'name': 'Odin', 'id': 69485}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-23,682330139.0,131.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Mission: Impossible - Rogue Nation,7.1,3274.0,['Christopher McQuarrie'],"['Tom Cruise', 'Rebecca Ferguson', 'Simon Pegg']"
False,False,25000000,Drama,198185,tt1647668,en,Million Dollar Arm,9.453942,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-09,38307627.0,124.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Million Dollar Arm,6.6,264.0,['Craig Gillespie'],"['Jon Hamm', 'Bill Paxton', 'Lake Bell']"
False,False,12000000,"Romance,Drama",222935,tt2582846,en,The Fault in Our Stars,16.274653,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-16,307166834.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Fault in Our Stars,7.6,3868.0,['Josh Boone'],"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff']"
False,False,12700000,Comedy,209185,tt2319580,en,The Grand Seduction,15.108282999999998,"[{'name': 'Max Films Productions', 'id': 7828}, {'name': 'Morag Loves Company', 'id': 33137}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-05-30,3430018.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Grand Seduction,6.7,109.0,['Don McKellar'],"['Brendan Gleeson', 'Taylor Kitsch', 'Gordon Pinsent']"
False,False,17500000,"Drama,Music",175541,tt1425922,en,Black Nativity,5.346121,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Malvern Pictures', 'id': 85720}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-27,7018189.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Black Nativity,5.8,16.0,['Kasi Lemmons'],"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson']"
False,False,19700000,"Animation,Adventure,Family",140870,tt2368672,xx,Minuscule - La vallée des fourmis perdues,6.583428,"[{'name': 'Futurikon', 'id': 2613}, {'name': 'Entre Chien et Loup', 'id': 3984}, {'name': 'Futurikon Production II', 'id': 16868}, {'name': 'Mollywood', 'id': 22071}, {'name': 'Nozon', 'id': 67715}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2013-11-17,30000000.0,89.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Minuscule: Valley of the Lost Ants,6.6,128.0,"['Hélène Giraud', 'Thomas Szabo']","['Sarah Cohen-Hadria', 'Jean-Paul Guyon']"
False,False,4357373,"Thriller,Drama",227700,tt1715336,en,Mindscape,10.860471,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Antena 3 Films', 'id': 6538}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Ombra Films', 'id': 23513}, {'name': 'Roxbury', 'id': 63808}, {'name': 'Vertical Entertainment', 'id': 88606}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-13,1200000.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Mindscape,6.5,202.0,['Jorge Dorado'],"['Mark Strong', 'Taissa Farmiga', 'Brian Cox']"
False,False,500000,Comedy,114574,tt2304517,en,Bikini Spring Break,1.946823,"[{'name': 'The Asylum', 'id': 1311}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-06-26,500000.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Bikini Spring Break,3.8,20.0,['Jared Cohn'],"['Robert Carradine', 'Erica Duke', 'Virginia Petrucci']"
False,True,50000000,"Crime,Comedy,Action",187017,tt2294449,en,22 Jump Street,10.901496,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Cannell Studios', 'id': 9194}, {'name': 'LStar Capital', 'id': 34034}, {'name': '33andOut Productions', 'id': 34035}, {'name': 'JHF Productions', 'id': 34036}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-05,188441614.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",22 Jump Street,7.0,3375.0,"['Phil Lord', 'Christopher Miller']","['Jonah Hill', 'Channing Tatum', 'Dave Franco']"
False,False,6000000,Drama,244088,tt2465578,it,Il capitale umano,7.217205,"[{'name': 'Indiana Production Company', 'id': 18156}, {'name': 'Motorino Amaranto', 'id': 50915}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2014-01-09,5809330.0,111.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Human Capital,7.4,201.0,['Paolo Virzì'],"['Fabrizio Bentivoglio', 'Valeria Bruni Tedeschi', 'Fabrizio Gifuni']"
False,False,55000000,"Thriller,Action,Crime",156022,tt0455944,en,The Equalizer,17.618057,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Lonetree Entertainment', 'id': 41096}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-09-24,192330738.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Equalizer,7.1,2997.0,['Antoine Fuqua'],"['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']"
False,True,145000000,"Fantasy,Action,Adventure,Animation,Comedy,Family",82702,tt1646971,en,How to Train Your Dragon 2,12.256689,"[{'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Mad Hatter Entertainment', 'id': 20154}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-12,609123048.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",How to Train Your Dragon 2,7.6,3163.0,['Dean DeBlois'],"['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig']"
